INFO 2024-10-12 12:43:04,356 autoreload Watching for file changes with StatReloader
DEBUG 2024-10-12 12:43:04,598 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\secrets.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,598 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\email\contentmanager.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,598 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\sqlparse\cli.py first seen with mtime 1728154883.3708007
DEBUG 2024-10-12 12:43:04,598 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\asyncio\exceptions.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,598 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\context.py first seen with mtime 1728154885.2898695
DEBUG 2024-10-12 12:43:04,599 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1728154885.167958
DEBUG 2024-10-12 12:43:04,599 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\reprlib.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,599 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1728154884.7630131
DEBUG 2024-10-12 12:43:04,600 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1728154885.240482
DEBUG 2024-10-12 12:43:04,600 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\asyncio\log.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,600 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\bisect.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,600 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\corsheaders\checks.py first seen with mtime 1728714206.6829844
DEBUG 2024-10-12 12:43:04,600 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\utils.py first seen with mtime 1728154882.8226018
DEBUG 2024-10-12 12:43:04,601 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\dotenv\variables.py first seen with mtime 1728154883.4298692
DEBUG 2024-10-12 12:43:04,601 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\postgres\validators.py first seen with mtime 1728154884.771017
DEBUG 2024-10-12 12:43:04,601 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\corsheaders\conf.py first seen with mtime 1728714206.684443
DEBUG 2024-10-12 12:43:04,601 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\utils\json.py first seen with mtime 1728552584.413357
DEBUG 2024-10-12 12:43:04,601 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\http\__init__.py first seen with mtime 1728154885.2845633
DEBUG 2024-10-12 12:43:04,601 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\email\mime\message.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,602 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1728154884.0715775
DEBUG 2024-10-12 12:43:04,602 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,602 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1728154885.250482
DEBUG 2024-10-12 12:43:04,602 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1728154885.1629527
DEBUG 2024-10-12 12:43:04,602 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\whitenoise\responders.py first seen with mtime 1728154883.1077192
DEBUG 2024-10-12 12:43:04,602 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1728154885.2064662
DEBUG 2024-10-12 12:43:04,603 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\utils\crypto.py first seen with mtime 1728154885.307871
DEBUG 2024-10-12 12:43:04,603 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,603 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\asyncio\constants.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,603 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\urllib\__init__.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,603 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\forms\formsets.py first seen with mtime 1728154885.2534819
DEBUG 2024-10-12 12:43:04,604 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\email\_header_value_parser.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,604 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\utils\formats.py first seen with mtime 1728154885.310871
DEBUG 2024-10-12 12:43:04,604 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\selectors.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,604 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1728154885.2444818
DEBUG 2024-10-12 12:43:04,604 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1728154885.2494829
DEBUG 2024-10-12 12:43:04,604 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\utils\safestring.py first seen with mtime 1728154885.3162403
DEBUG 2024-10-12 12:43:04,605 autoreload File C:\Users\zawar\PycharmProjects\softui\home\views.py first seen with mtime 1728555020.2670233
DEBUG 2024-10-12 12:43:04,614 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\DLLs\_zoneinfo.pyd first seen with mtime 1727737472.0
DEBUG 2024-10-12 12:43:04,614 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1728154884.952085
DEBUG 2024-10-12 12:43:04,615 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\core\management\base.py first seen with mtime 1728154885.194466
DEBUG 2024-10-12 12:43:04,615 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\forms\forms.py first seen with mtime 1728154885.2534819
DEBUG 2024-10-12 12:43:04,615 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\utils\inspect.py first seen with mtime 1728154885.312871
DEBUG 2024-10-12 12:43:04,615 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,615 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1728154885.2958703
DEBUG 2024-10-12 12:43:04,616 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\utils\choices.py first seen with mtime 1728154885.30687
DEBUG 2024-10-12 12:43:04,616 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\negotiation.py first seen with mtime 1728552584.2801025
DEBUG 2024-10-12 12:43:04,616 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1728154884.7630131
DEBUG 2024-10-12 12:43:04,616 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\urllib\request.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,616 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1728154885.2054672
DEBUG 2024-10-12 12:43:04,616 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\email\policy.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,618 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1728154884.952085
DEBUG 2024-10-12 12:43:04,618 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\shortcuts.py first seen with mtime 1728154883.6482341
DEBUG 2024-10-12 12:43:04,619 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\corsheaders\__init__.py first seen with mtime 1728714206.6829844
DEBUG 2024-10-12 12:43:04,619 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\exceptions.py first seen with mtime 1728154885.29187
DEBUG 2024-10-12 12:43:04,620 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\asyncio\subprocess.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,620 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1728154885.2484834
DEBUG 2024-10-12 12:43:04,620 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1728154883.6532383
DEBUG 2024-10-12 12:43:04,620 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1728154885.2978709
DEBUG 2024-10-12 12:43:04,620 autoreload File C:\Users\zawar\PycharmProjects\softui\home\urls.py first seen with mtime 1728555170.8622158
DEBUG 2024-10-12 12:43:04,621 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\reverse.py first seen with mtime 1728552584.284544
DEBUG 2024-10-12 12:43:04,621 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1728154884.3091733
DEBUG 2024-10-12 12:43:04,621 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\transaction.py first seen with mtime 1728154885.207466
DEBUG 2024-10-12 12:43:04,621 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\_markupbase.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,621 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\json\scanner.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,621 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\utils\_os.py first seen with mtime 1728154885.3048708
DEBUG 2024-10-12 12:43:04,622 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1728154885.2114658
DEBUG 2024-10-12 12:43:04,622 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\conf\__init__.py first seen with mtime 1728154883.6492403
DEBUG 2024-10-12 12:43:04,622 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\_common.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,622 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\utils\model_meta.py first seen with mtime 1728552584.413357
DEBUG 2024-10-12 12:43:04,622 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\core\cache\backends\locmem.py first seen with mtime 1728154885.175958
DEBUG 2024-10-12 12:43:04,622 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1728154885.285865
DEBUG 2024-10-12 12:43:04,623 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\urls\utils.py first seen with mtime 1728154885.3048708
DEBUG 2024-10-12 12:43:04,623 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1728154885.2334824
DEBUG 2024-10-12 12:43:04,623 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\wsgiref\handlers.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,623 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\postgres\utils.py first seen with mtime 1728154884.770018
DEBUG 2024-10-12 12:43:04,624 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\apps.py first seen with mtime 1728552584.2727118
DEBUG 2024-10-12 12:43:04,624 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1728154885.2474835
DEBUG 2024-10-12 12:43:04,624 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1728154884.7640142
DEBUG 2024-10-12 12:43:04,624 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\apps\__init__.py first seen with mtime 1728154883.6482341
DEBUG 2024-10-12 12:43:04,625 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\MySQLdb\constants\FIELD_TYPE.py first seen with mtime 1728155057.7947195
DEBUG 2024-10-12 12:43:04,625 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\middleware\security.py first seen with mtime 1728154885.28887
DEBUG 2024-10-12 12:43:04,625 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\asyncio\queues.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,625 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\DLLs\_uuid.pyd first seen with mtime 1727737472.0
DEBUG 2024-10-12 12:43:04,625 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1728154885.1639514
DEBUG 2024-10-12 12:43:04,625 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1728154885.2374814
DEBUG 2024-10-12 12:43:04,626 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\urls\__init__.py first seen with mtime 1728154885.3028708
DEBUG 2024-10-12 12:43:04,626 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1728154885.305871
DEBUG 2024-10-12 12:43:04,626 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\corsheaders\apps.py first seen with mtime 1728714206.6829844
DEBUG 2024-10-12 12:43:04,626 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1728154885.245482
DEBUG 2024-10-12 12:43:04,626 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\http\client.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,627 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\core\files\storage\handler.py first seen with mtime 1728154885.1874678
DEBUG 2024-10-12 12:43:04,627 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1728154883.65024
DEBUG 2024-10-12 12:43:04,627 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\utils\duration.py first seen with mtime 1728154885.309871
DEBUG 2024-10-12 12:43:04,627 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\forms\fields.py first seen with mtime 1728154885.2534819
DEBUG 2024-10-12 12:43:04,627 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\loaders\__init__.py first seen with mtime 1728154885.2958703
DEBUG 2024-10-12 12:43:04,628 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\ssl.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,628 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\email\mime\nonmultipart.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:04,628 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\middleware.py first seen with mtime 1728154884.1907198
DEBUG 2024-10-12 12:43:04,628 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1728154885.229466
DEBUG 2024-10-12 12:43:04,628 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1728154884.0715775
